品牌,型号,评分分组,评分,评价内容,评论字数,时间,追评内容,页面标题,评价星级
佳能,R50,好评,5,非常好用，小孩比较喜欢,11,2026-02-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,小白第一次买相机，听懂摄影的朋友给了很多建议，最后决定入手这款R50，果然物超所值，外观非常的靓丽，拍摄很清晰，操作也不是那么复杂，东西很齐全，上来装上就可以直接拍照用了,85,2025-12-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,这个佳能相机📷确实好，拍照清晰好看,17,2026-02-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,感觉还是有质感一点，不错，拍近景可以的，继续学习,24,2025-12-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,超控比较灵敏，非常适合新手使用，选了很久还是买了这个皇感觉还不错，推荐使用！！,39,2026-02-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"外形外观：很好
成像效果：拍的很漂亮
很值得购买",24,2025-12-25,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,老品牌值得选择 像素贼好,12,2026-01-11,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,远了好久才入手的，全新国行正品安全下车，非常适合这种新手，外观也好看时尚,36,2026-01-23,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,为什么没有数据线呢,9,2026-02-10,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常满意，值得购买，推荐京东,14,2026-01-13,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常轻巧，适合旅游日常拍照。操作简单，拍照效果好。挺喜欢,28,2026-02-04,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,东西非常好，质量很满意，一般在京东买家用电器，日用小商品都送货速度非常快，上午下单，下午就能送到，效率很高，包装也很完美，非常满意京东,67,2025-07-30,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,非常好用，机身小巧轻便，平时出门挂在脖子上毫无负担，拍风景照色彩还原度极高，细节满满。,43,2026-01-10,用起来很顺手，机身小巧轻便，平时出门挂在脖子上毫无负担，拍风景照色彩还原度极高，细节满满。,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,纠结了好久的入门微单，最终选了佳能R50，小巧便携，不管是日常记录还是旅行创作都合拍～,43,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,这款相机轻便，非常适合小家庭出游拍照使用。小孩都能上手拍照,29,2026-01-13,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,新手小白第一次买相机，选对了！机身轻便颜值高，握持舒服不累手，操作逻辑清晰，新手几分钟就能您用后手，不用纠结参数，自动模式直出就很惊艳，色彩还原自然。对焦灵敏不跑焦，拍照录像都够用，日常记录、旅行扫街都合适，续航给力不用频繁充电，包装严实正品保障，还送实用配件，性价比超高，新手入门闭眼入，真心推荐！,150,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,这台相机真的太香了！黑色机身搭配皮质手柄，质感直接拉满，握感超级舒服，拍出来的照片清晰度爆表，细节满满，夜景也超能打。换镜头方便又顺滑，轻便不压手，出门随手一拍就是大片感，强烈推荐给摄影爱好者！,97,2026-01-18,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,"货已经收到了，包装看上去还可以，不错的一次购物，还算满意。
屏幕灵敏，操作简单，哈哈，防抖可以，我觉得完全可以",55,2025-12-27,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,好看好看终于可以拍照了、物流超级快、第二天就到了,24,2026-02-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,比较好的一款入门相机，操作简单方便。,18,2026-01-16,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,颜值高，轻便。整体来看，R50的颜值是很高了，属于时尚单品，白色机身优雅轻盈，适合女生周末出游随手拍摄。搭配套头或者定焦镜头长时间手持不会很累。拍照也很出片，手残党很好上手,86,2026-01-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,外观设计的非常好看，小巧，适合新手，女新手.,22,2026-01-07,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能，值得信赖。视频和相片拍出来都很清楚,20,2026-01-12,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,很好，很喜欢，超值推荐，超级喜欢💕,17,2025-12-31,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,服务态度好到没话说！购物体验一级棒！非常好用。特别漂亮服务无可挑剔，购物超开心！东西不仅好用，颜值也在线！服务无可挑剔，购物超开心！东西不仅好用，颜值也在线！,79,2026-01-08,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,此用户未及时填写评价内容,12,2026-01-08,"包装非常严实，里三层外三层的，完全不用担心运输损坏。
新手使用非常友好，可以去网上搜一下参数信息，拍照挺方便的",【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拍人特别好看，对比g7x2更有质感，自己另外入了一个二手的镜头图片，成像很清晰，翻转屏特别方便，拍人像建议与搭配小痰盂镜头,61,2026-01-10,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,比手机拍的更有感觉,9,2026-01-17,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能R50超轻便，人像直出肤色绝，对焦超精准，新手易上手，4K视频够用，日常记录、入门太合适了！,48,2026-01-22,佳能R50太适合新手了！机身轻巧便携，触控屏操作像手机一样顺手，对焦快准，佳能直出色彩超赞，Wi-Fi传图秒分享，日常记录、出游拍照都超香！,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,相机收到了，还不错哦，拍的照片很清晰，很好看，这是我第一次买相机，很激动，很喜欢，有种爱不释手的感觉，质量不错哦，反应速度很快，成像效果很清晰，外形外观也很好看。,81,2025-12-24,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,送给小孩的成人礼物，目前挺开心的，增加了很多配饰，希望健康成长，能陪伴记录她的快乐生活,43,2026-02-02,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拍照挺清晰的，脸上的绒毛都拍得很清楚，买的黑色的比较耐脏。比较小巧，刚好适合，有分量感，但又不会很重。👍,52,2026-01-29,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,超级可爱好看 很适合我这种小白做入门级的相机选择📷客服有耐心 遇到一点小问题都很好的解决了💗,46,2026-02-01,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拍照非常满意🈵🈵满意。对于新手绝对不用担心拍不好家里都喜欢，后悔买晚了,35,2026-02-03,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,白色颜值高，拍照不错,10,2025-12-28,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,佳能r50，买的京东自营官方正品，验证了一下没问题，迫不及待上手试试！,35,2026-01-22,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,送的东西超级多.我是小白来的.拍出来的照片超级满意.跟手机质感都不一样.而且客服有问必答,44,2026-01-23,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
佳能,R50,好评,5,拍照清晰好看，没手机拍的有感觉，出去玩都带着，小巧方便，下次再买个小痰盂镜头,38,2026-01-05,,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,5星
