会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,sku,好评度,评价关键词,评论类型,该类型评论数
是***啊,,5星,"芜湖 真好看 小巧轻便 能揣进大衣兜里
如果是xf27用起来会更爽
操控一般 性能拉满 对焦很夸张",2024-11-05,10,,购后131天追评,500快门 快门帘坏了 京东只换不修需要等有货 笑死,黑色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
u***i,,5星,这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买~,2025-06-27,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***o,,5星,这款相机太棒啦!画质超清晰，色彩还原真实，操作还简单。多种拍摄模式满足不同需求，外出拍照带着它超方便，爱了!很不错，强烈推荐,2025-07-28,,,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
M***S,,5星,这款富士X-m5相机真的是非常出色！外观时尚小巧，性能却毫不逊色。拍出来的照片色彩鲜艳，细节丰富，真是让人爱不释手。包装也十分用心，内衬气泡膜和泡沫纸条保护得很好，没有任何磕碰损伤💖,2025-03-11,,2,,,银色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
u***b,,5星,新相机到啦！包装完好无损，质感不错📸。看着高级大气，功能齐全，拍照效果肯定很棒👌。期待用它拍出更多好作品，记录下美好的瞬间❤️。,2025-07-10,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***c,,5星,相机很赞，外观很漂亮，比较轻巧，用起来了很舒服，带出门的话也很方便，最主要的是性价比高，拍摄出来的照片效果也非常不错，快递服务周到,2025-07-13,,,,,黑色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
jd_mm0201,,5星,终于买到了，非常漂亮，功能也合适。,2025-11-14,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
梧***风,,5星,"非常满意😘，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞👍
到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物",2024-12-29,3,5,,,黑色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
芭***乖,,5星,超级棒的相机性价比很高，到手里那是真喜欢啊，对于摄影爱好者，这装备足够了，拍世界，拍回忆，留下美好瞬间，有需要的直接下单绝不后悔。,2025-07-11,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
可***-,,5星,太难抢了真的 富士相机非常棒！画质清晰，操作简易。卖家服务态度热情周到，发货速度快，包装完好无损。强烈推荐给大家！颜值很高,2024-12-16,2,2,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
热心市民何铁汁,,5星,非常好，非常适合新手第一台相机,2025-11-20,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***王,,5星,这富士XM5相机真是太赞了，画质清晰得让人惊叹！而且操作起来也很方便，一键拍摄功能让我轻松拍出美照。总之，这是一款性价比超高、值得入手的好产品哦~,2025-06-05,,1,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
纯爱战神张小妹,,5星,"富士微单真的是摄影爱好者的梦中情机！
入手富士微单后，彻底放弃了“拍照靠后期”的执念！复古机身质感绝了，金属拨盘搭配简约设计，拿在手里像件艺术品，出门拍照回头率超高，揣进包里也轻便不占地，长时间握持毫无压力。
最惊艳的还是胶片模拟功能，NC模式的复古氛围感、CC模式的自然肤色、经典负片的浓郁色彩，不管是拍风景、人像还是日常随拍，都能直出大片，完全不用费心调色，朋友圈点赞量直接翻倍。对焦速度又快又准，抓拍孩子奔跑、宠物嬉戏的瞬间从不失手，搭配五轴防抖，哪怕暗光环境手持拍摄，",2025-11-10,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***1,,5星,很好看的相机啊，很出片，拍人拍景都好看，我是买来拍人的，直接出片，都不用修片，就是太难抢了，抢了好久好久终于抢到了！！！,2025-07-31,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
匿***-,,5星,京东购物就是给力，运输快，包装好，就算是购物节，配送效率也是一如既往的快，一如既往的好。相机很好，又是一款心心念念终于拔草的记录，很愉快的购物体验,2025-06-02,,1,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
豆***士,,5星,借图借图借图！！！重要的事情说三遍！！！图片是借的，但是好评是真的！！！商品包装喜庆～盒子非常有质感，颜色特别艳丽～复购多次～,2025-07-16,,,,,黑色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
流***氘,,5星,"给女朋友买的，她很喜欢。淮海中路蹲了好几天没想到从jd上买到了。
这相机的胶片模拟很好用，色彩科学确实是有点东西，省得后面自己调色了",2024-12-11,1,3,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
生***虑,,5星,外包装保护的很好，非常的严实上档次，相机实用拍照效果很好，性价比拉满。情怀浪漫。外包装保护的很好，非常的严实上档次，相机实用拍照效果很好，性价比拉满。情怀浪漫。,2025-04-30,,,,,黑色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
f***s,,5星,"太小巧了，黑色很干净有质感，Fuji南波湾！
太小巧了，黑色很干净有质感，Fuji南波湾！
太小巧了，黑色很干净有质感，Fuji南波湾！",2025-06-24,,,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
有***码,,5星,富士大品牌的相机，原价抢了好久，太难了。相机很好，很清晰，用起来也很方便。平时出游带身上，记录身边的美好，京东物流给力，第二天就到了。,2025-06-24,,,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
u***r,,5星,美好的生活需要记录，能够记录生活中点滴美好瞬间也是很幸福的事情，生活就是这样简单而又快乐的事情。回头看看，美好瞬间让人心情愉快,2025-07-14,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
矮***5,,5星,抢购挺不容易的，用过很多相机，觉得还是富士的性价比高点，就是现在这个饥饿营销不敢恭维，不过好的是我抢到了。物流也给力，包装很扎实，好评。,2025-06-18,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
就***色,,5星,拍照很好看，发货很快,2025-10-21,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
女***人,,5星,收到非常好，包装没有破损，没有什么问题，拆开很漂亮的相机，拍照也非常好看，反应也很快，不是翻新机喔，女生背着也不重，很喜欢，推荐,2025-07-03,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
西瓜汁超甜,,5星,一大早就收到了心心恋恋的相机，很开心🥳,2025-09-04,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***a,,5星,这款相机非常的好，拍照清晰，而且很轻便，不管是出游还是看演唱会，都是非常不错的选择，颜值也高，大小刚刚好，不会太大也不会太小,2025-07-11,,,,,黑色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
骑***_,,5星,终于蹲到了，黑色很有质感，很喜欢,2025-05-07,,,,,黑色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
c***c,,5星,评价嗯，商品物美价廉，然后京东服务一直很好，快递很快一直坚持送货上门。这也是我这么多年一直坚持用京东的几个原因。嗯，这个机器挺香的，非常的实惠，下次还会回购的,2025-04-26,,3,,,黑色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
凯***9,,5星,好多朋友推荐这款相机。处于价格考虑一直没买。正好赶上京东搞活动抢了一台。富士相机设计的外观很不错，复古感很强。物流包装很好配送速度很快。,2025-06-12,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***f,,5星,颜值复古出众，质感一流。直出色彩绝佳，胶片模拟经典。操控便捷，按键布局合理。画质细腻，高感出色。轻巧便携，镜头群丰富。摄影乐趣十足。,2025-06-20,,,,,黑色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
鱼***a,,5星,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物，质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了,2025-04-30,,,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
v***h,,5星,富士XT30真的是宝藏相机！复古机身颜值戳中我，轻便易携，出门扫街无压力。操作流畅，新手也能快速上手。2610万像素画质在线，胶片模拟直出惊艳，色彩浓郁有质感，拍人自带柔光，拍景层次丰富，随手一拍都是大片感，性价比拉满，太值了！,2025-08-13,,,,,银色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
